CODE,DESCRIPTION,FAMILY,GROSS PRICE,EAN13,PACKAGING
107575180,SPINTORE X 28550.84/85,985,13.41,8.01535E+12,3
107576010,SFERA D.5 X 28550,985,6.31,8.01535E+12,10
107580010,GRUPPO ESTENSIONE FRIZ L=10,978,121.59,8.01535E+12,20
107580020,GRUPPO ESTENSIONE FRIZ L=20,978,135.06,8.01535E+12,20
107580030,GRUPPO ESTENSIONE FRIZ L=30,978,74.28,8.01535E+12,10
107580050,GRUPPO ESTENSIONE FRIZ L=5,978,162.09,8.01535E+12,30
107580060,GRUPPO ESTENSIONE POM L=10,978,114.63,8.01535E+12,20
107580070,GRUPPO ESTENSIONE POM L=20,978,131,8.01535E+12,20
107580080,GRUPPO ESTENSIONE POM L=30,978,81.89,8.01535E+12,10
107580100,VITE PER GRUPPO ESTENSIONE L=5,978,55.64,8.01535E+12,50
107580110,VITE PER GRUPPO ESTENSIONE L=10,978,98.21,8.01535E+12,100
10758011A,VITE PER GRUPPO ESTENSIONE L=10,978,55.64,8.01535E+12,50
10758011B,VITE PER GRUPPO ESTENSIONE L=15,978,55.64,8.01535E+12,50
107580120,VITE PER GRUPPO ESTENSIONE L=20,978,114.63,8.01535E+12,100
10758012A,VITE PER GRUPPO ESTENSIONE L=20,978,55.64,8.01535E+12,50
10758012B,VITE PER GRUPPO ESTENSIONE L=25,978,55.64,8.01535E+12,50
107580130,VITE PER GRUPPO ESTENSIONE L=30,978,131,8.01535E+12,100
10758013A,VITE PER GRUPPO ESTENSIONE L=30,978,55.64,8.01535E+12,50
10758013B,VITE PER GRUPPO ESTENSIONE L=35,978,55.64,8.01535E+12,50
107580140,VITE PER GRUPPO ESTENSIONE L=40,978,73.66,8.01535E+12,50
10758014A,VITE PER GRUPPO ESTENSIONE L=40,978,41.75,8.01535E+12,25
10758014B,VITE PER GRUPPO ESTENSIONE L=45,978,41.75,8.01535E+12,25
107580150,VITE PER GRUPPO ESTENSIONE L=50,978,81.89,8.01535E+12,50
10758015A,VITE PER GRUPPO ESTENSIONE L=50,978,41.75,8.01535E+12,25
10758015B,VITE PER GRUPPO ESTENSIONE L=55,978,41.75,8.01535E+12,25
107580160,VITE PER GRUPPO ESTENSIONE L=60,978,47.7,8.01535E+12,20
10758016A,VITE PER GRUPPO ESTENSIONE L=60,978,25.06,8.01535E+12,10
10758016B,VITE PER GRUPPO ESTENSIONE L=65,978,25.06,8.01535E+12,10
107580170,VITE PER GRUPPO ESTENSIONE L=70,978,55.62,8.01535E+12,20
10758017A,VITE PER GRUPPO ESTENSIONE L=70,978,25.06,8.01535E+12,10
107580200,SPINA PER GRUPPO SIGILLO,978,131,8.01535E+12,500
107580210,GRUPPO ESTENSIONE RS3 L=05,978,196.5,8.01535E+12,20
107580220,GRUPPO ESTENSIONE RS3 L=10,978,229.22,8.01535E+12,20
107580230,GRUPPO ESTENSIONE RS3 L=20,978,131,8.01535E+12,10
107580240,GRUPPO ESTENSIONE RS3 L=30,978,147.37,8.01535E+12,10
107580290,ING.X CIL.CHIAVE VERTICALE,977,41.52,8.01535E+12,100
107580300,INGEGNO FRIZIONATO,978,40.93,8.01535E+12,100
107580310,INNESTO FRIZIONATO 30-30,978,121.59,8.01535E+12,50
107580320,INNESTO FRIZIONATO 30-35,978,196.5,8.01535E+12,50
10758032A,INNESTO FRIZIONATO 30-35,978,128.32,8.01535E+12,50
107580330,INNESTO FRIZIONATO 35-35,978,212.87,8.01535E+12,50
10758033A,INNESTO FRIZIONATO 35-35,978,128.32,8.01535E+12,50
107580340,INNESTO FRIZ. X0-X0,977,123.35,8.01535E+12,50
107580350,PROLUNGA LATO 35 MM,978,19.64,8.01535E+12,100
107580360,INNESTO FRIZ. X0-X5,977,86.89,8.01535E+12,1
107580370,INNESTO FRIZ. X5-X5,977,60.15,8.01535E+12,1
107580400,INGEGNO POMOLO,978,40.93,8.01535E+12,100
107580410,INNESTO POMOLO 30,978,180.12,8.01535E+12,50
107580420,INNESTO POMOLO 35,978,196.5,8.01535E+12,50
107580450,MODULO POM.AP3 30 MM,978,127.16,8.01535E+12,5
107580460,MODULO POM.AP3 35 MM,978,130.38,8.01535E+12,5
10758047012,MODULO POM.AP4 30 MM,978,125.9,8.01535E+12,5
10758048012,MODULO POM.RAS AP4 30MM,978,125.9,8.01535E+12,5
10758048066,MODULO POM RAS AP4 30MM,978,125.9,8.01535E+12,5
107580500,INGEGNO RS3 MODULO,978,32.72,8.01535E+12,50
107580510,INNESTO RS3 FRIZ 30-30,978,131,8.01535E+12,25
107580520,INNESTO RS3 FRIZ 30-35,978,139.16,8.01535E+12,25
107580530,INNESTO RS3 FRIZ 35-35,978,147.37,8.01535E+12,25
107580550,MODULO POM.RS3 30 MM,978,151.04,8.01535E+12,5
10758056012,MODULO POM.RS5/RX,977,167.1,8.01535E+12,1
10758057012,MODULO POM.RASABILE RS5/RX,977,178.23,8.01535E+12,1
10758058012,KIT MODULO POMOLO TEKNO INOVATE N,3713,95.28,8.01535E+12,1
10758058066,KIT MODULO POMOLO TEKNO INOVATE L,3713,95.28,0,1
10758059012,KIT MODULO POMOLO RASABILE TEKNO INOVATE N,3713,105.58,8.01535E+12,1
10758059066,KIT MODULO POMOLO RASABILE TEKNO INOVATE L,3713,105.58,0,1
107580600,KIT ING.MEZZO CIL AP3,978,47.7,8.01535E+12,5
10758060A,KIT ING.MEZZO CIL AP4,978,47.7,8.01535E+12,5
107580610,INNESTO RS3 POMOLO 30,978,139.16,8.01535E+12,50
107580620,INNESTO RS3 POMOLO 35,978,147.37,8.01535E+12,25
107580630,KIT BLOCCO LATO CHIAVE RS5/RX,977,38.99,8.01535E+12,1
107580640,KIT BLOCCO LATO POMOLO RS5/RX,977,27.85,8.01535E+12,1
107580650,KIT BLOCCO TEKNO INOVATE,3713,51.5,8.01535E+12,1
107580700,KIT ING.MEZZO CIL RS3,978,57.2,8.01535E+12,5
107580710,KIT MEZZO CIL RS5/RX,977,72.41,8.01535E+12,1
107580720,KIT MEZZO CIL 35/10 RS5/RX,977,31.19,8.01535E+12,1
107580750,KIT ESTENSIONE RS5/RX L=05,977,297.42,8.01535E+12,1
107580760,KIT ESTENSIONE RS5/RX L=10,977,231.7,8.01535E+12,1
107580770,KIT ESTENSIONE RS5/RX L=20,977,298.54,8.01535E+12,1
107580780,KIT ESTENSIONE RS5/RX L=30,977,182.69,8.01535E+12,1
107580800,CONFEZIONE GIUNTO X RS5/RX,977,111.39,8.01535E+12,1
107580810,CONF.VITE L=30 MM RS5/RX,977,44.56,8.01535E+12,1
107580820,CONF.VITE L=35 MM RS5/RX,977,26.74,8.01535E+12,1
107580830,CONF.VITE L=40 MM RS5/RX,977,26.74,8.01535E+12,1
107580840,CONF.VITE L=45 MM RS5/RX,977,26.74,8.01535E+12,1
107580850,CONF.VITE L=50 MM RS5/RX,977,26.74,8.01535E+12,1
107580860,CONF.VITI L=55+60 MM RS5/RX,977,33.42,8.01535E+12,1
107580870,CONF.VITI L=65+70 MM RS5/RX,977,16.71,8.01535E+12,1
107580880,CONF.VITI L=75+80 MM RS5/RX,977,16.71,8.01535E+12,1
107580890,CONF.VITI L=85+90 MM RS5/RX,977,10.02,8.01535E+12,1
107580900,CONF.VITI L=95+100 MM RS5/RX,977,10.02,8.01535E+12,1
107580910,CONF.VITI L=100-120 MM,977,22.28,8.01535E+12,1
107582100,GIUNTO MEZZO CIL. 30-10,978,60.79,8.01535E+12,5
107582110,GIUNTO MEZZO CIL. 35-10,978,63.49,8.01535E+12,5
107582120,GIUNTO MEZZO CIL. 40-10,978,66.19,8.01535E+12,5
107582130,GIUNTO MEZZO CIL. 45-10,978,68.88,8.01535E+12,5
107582140,GIUNTO MEZZO CIL. 50-10,978,71.59,8.01535E+12,5
107582160,GIUNTO MEZZO CIL. 60-10,978,29.05,8.01535E+12,2
107582170,GIUNTO MEZZO CIL. 65-10,978,31.06,8.01535E+12,2
107582180,GIUNTO MEZZO CIL. 70-10,978,33.09,8.01535E+12,2
107582200,GIUNTO MEZZO CIL. 80-10,978,35.11,8.01535E+12,2
107582230,GIUNTO MEZZO CIL. 95-10,978,37.13,8.01535E+12,2
107582300,GRUPPO SIGILLO PER 30-30,978,135.06,8.01535E+12,5
107582310,GRUPPO SIGILLO PER 30-35,978,141.83,8.01535E+12,5
107582320,GRUPPO SIGILLO PER 30-40,978,148.58,8.01535E+12,5
107582330,GRUPPO SIGILLO PER 30-45,978,155.33,8.01535E+12,5
107582340,GRUPPO SIGILLO PER 30-50,978,162.09,8.01535E+12,5
107582350,GRUPPO SIGILLO PER 30-55,978,168.84,8.01535E+12,5
107582360,GRUPPO SIGILLO PER 30-60,978,74.28,8.01535E+12,2
107582370,GRUPPO SIGILLO PER 30-65,978,81.04,8.01535E+12,2
107582380,GRUPPO SIGILLO PER 30-70,978,87.8,8.01535E+12,2
107582390,GRUPPO SIGILLO PER 30-75,978,47.95,8.01535E+12,1
107582400,GRUPPO SIGILLO PER 30-80,978,52,8.01535E+12,1
107582410,GRUPPO SIGILLO PER 30-85,978,56.04,8.01535E+12,1
107582420,GRUPPO SIGILLO PER 30-90,978,60.12,8.01535E+12,1
107582440,GRUPPO SIGILLO PER 30-100,978,64.17,8.01535E+12,1
107582460,GRUPPO SIGILLO PER 35-35,978,148.58,8.01535E+12,5
107582470,GRUPPO SIGILLO PER 35-40,978,155.33,8.01535E+12,5
107582480,GRUPPO SIGILLO PER 35-45,978,162.09,8.01535E+12,5
107582490,GRUPPO SIGILLO PER 35-50,978,168.84,8.01535E+12,5
107582500,GRUPPO SIGILLO PER 35-55,978,74.28,8.01535E+12,2
107582510,GRUPPO SIGILLO PER 35-60,978,81.04,8.01535E+12,2
107582520,GRUPPO SIGILLO PER 35-65,978,87.8,8.01535E+12,2
107582530,GRUPPO SIGILLO PER 35-70,978,47.95,8.01535E+12,1
107582540,GRUPPO SIGILLO PER 35-75,978,52,8.01535E+12,1
107582550,GRUPPO SIGILLO PER 35-80,978,56.04,8.01535E+12,1
107582560,GRUPPO SIGILLO PER 40-40,978,162.09,8.01535E+12,5
107582570,GRUPPO SIGILLO PER 40-45,978,168.84,8.01535E+12,5
107582580,GRUPPO SIGILLO PER 40-50,978,74.28,8.01535E+12,2
107582590,GRUPPO SIGILLO PER 40-55,978,81.04,8.01535E+12,2
107582600,GRUPPO SIGILLO PER 40-60,978,87.8,8.01535E+12,2
107582610,GRUPPO SIGILLO PER 40-65,978,47.95,8.01535E+12,1
107582620,GRUPPO SIGILLO PER 40-70,978,52,8.01535E+12,1
107582630,GRUPPO SIGILLO PER 40-75,978,56.04,8.01535E+12,1
107582640,GRUPPO SIGILLO PER 40-80,978,60.12,8.01535E+12,1
107582660,GRUPPO SIGILLO PER 45-45,978,74.28,8.01535E+12,2
107582670,GRUPPO SIGILLO PER 45-50,978,81.04,8.01535E+12,2
107582680,GRUPPO SIGILLO PER 45-55,978,87.8,8.01535E+12,2
107582690,GRUPPO SIGILLO PER 45-60,978,47.95,8.01535E+12,1
107582710,GRUPPO SIGILLO PER 45-70,978,52,8.01535E+12,1
107582720,GRUPPO SIGILLO PER 45-75,978,56.04,8.01535E+12,1
107582760,GRUPPO SIGILLO PER 50-50,978,87.8,8.01535E+12,2
107582770,GRUPPO SIGILLO PER 50-55,978,47.95,8.01535E+12,1
107582780,GRUPPO SIGILLO PER 50-60,978,52,8.01535E+12,1
107582790,GRUPPO SIGILLO PER 50-65,978,56.04,8.01535E+12,1
107582800,GRUPPO SIGILLO PER 50-70,978,60.12,8.01535E+12,1
107582820,GRUPPO SIGILLO PER 50-80,978,68.22,8.01535E+12,1
107582860,GRUPPO SIGILLO PER 55-55,978,52,8.01535E+12,1
107582870,GRUPPO SIGILLO PER 55-60,978,56.04,8.01535E+12,1
107582880,GRUPPO SIGILLO PER 55-65,978,60.12,8.01535E+12,1
107582950,GRUPPO SIGILLO PER 60-60,978,60.12,8.01535E+12,1
107583030,KIT RICAMBIO ONE KEY ROSSO FUOCO,980,14.62,8.01535E+12,30
107583040,KIT RICAMBIO ONE KEY BLU SEGNALE,980,14.62,8.01535E+12,30
107583050,KIT RICAMBIO ONE KEY NERO OPACO,980,14.62,8.01535E+12,30
107583060,KIT RICAMBIO ONE KEY ROSSO TRAFFICO,980,14.62,8.01535E+12,30
107583070,KIT RICAMBIO ONE KEY ROSSO MAGENTA,980,14.62,8.01535E+12,30
107583080,KIT RICAMBIO ONE KEY BLU TRAFFICO,980,14.62,8.01535E+12,30
107583090,KIT RICAMBIO ONE KEY VERDE GIALLO,980,14.62,8.01535E+12,30
107583100,KIT RICAMBIO ONE KEY GIALLO ZOLFO,980,14.62,8.01535E+12,30
107583110,KIT RICAMBIO ONE KEY ARANCIO LUCENTE,980,14.62,8.01535E+12,30
107583120,KIT RICAMBIO ONE KEY VIOLA ERICA,980,14.62,8.01535E+12,30
107583130,KIT RICAMBIO ONE KEY BLU LUCE,980,14.62,8.01535E+12,30
107583140,KIT RICAMBIO ONE KEY VERDE GIALLASTRO,980,14.62,8.01535E+12,30
107583150,KIT RICAMBIO ONE KEY VERDE OPALE,980,14.62,8.01535E+12,30
107583160,KIT RICAMBIO ONE KEY GIALLO SEGNALE,980,14.62,8.01535E+12,30
107583170,KIT RICAMBIO ONE KEY ARANCIO PURO,980,14.62,8.01535E+12,30
107583180,KIT RICAMBIO ONE KEY NERO TRASPARENTE,980,14.62,8.01535E+12,30
107584100,ARCO X SERIE 28050.57,985,19.52,8.01535E+12,1
107585180,GRUPPO LUCCHETTO ARCO ACCIAIO 28050 56  BRICARD,985,44.21,8.01535E+12,20
107586040,PIASTRINO 28050.55/56/57,985,22.07,8.01535E+12,3
107586050,PIASTRINO 28050.70/71/72,985,24.01,8.01535E+12,3
107586061,PIASTRINO X 28050 SP/TSP,985,22.07,8.01535E+12,3
107586080,PIASTRINO PROT.CIL.ASTRAL,985,22.07,8.01535E+12,3
107586090,PIASTRINO PROT.CIL.ASTRAL,985,24.01,8.01535E+12,3
107586100,PIASTRINO PROT.CIL. RS3,985,24.01,8.01535E+12,3
107589020,PIASTRINO X 28550,985,24.01,8.01535E+12,3
107589031,PIASTRINO X 28550 SP/TSP,985,24.01,8.01535E+12,3
107589040,PIASTRINO PROT.CIL.ASTRAL,985,24.01,8.01535E+12,3
107589050,PIASTRINO PROT.CIL. RS3,985,24.01,8.01535E+12,3
107590010,GRUPPO NOTTOLINO,983,78.32,8.01535E+12,6
107590050,GRUPPO NOTTOLINO,983,107.72,8.01535E+12,6
107590120,GRUPPO NOTTOLINO,983,72.42,8.01535E+12,6
107590150,GRUPPO NOTTOLINO,983,72.42,8.01535E+12,6
107590180,GRUPPO NOTTOLINO,983,96.07,8.01535E+12,6
107590210,GRUPPO NOTTOLINO,983,78.32,8.01535E+12,6
107590230,GRUPPO NOTTOLINO,981,71.83,8.01535E+12,6
107590240,GRUPPO NOTTOLINO,983,99.09,8.01535E+12,6
107590250,GRUPPO NOTTOLINO,983,99.09,8.01535E+12,6
107590260,GRUPPO NOTTOLINO,983,99.09,8.01535E+12,6
107590270,GRUPPO NOTTOLINO,983,99.09,8.01535E+12,6
107590280,GRUPPO NOTTOLINO,983,99.09,8.01535E+12,6
107590290,GRUPPO NOTTOLINI D.M.,983,125.46,8.01535E+12,6
107590300,GRUPPO NOTTOLINI,983,102.91,8.01535E+12,6
107590350,GRUPPO NOTTOLINO,983,173.07,8.01535E+12,6
107590360,GRUPPO NOTTOLINO,983,173.07,8.01535E+12,6
107590370,GRUPPO NOTTOLINO,983,173.07,8.01535E+12,6
107590380,GRUPPO NOTTOLINO,983,173.07,8.01535E+12,6
107590450,GRUPPO NOTTOLINO,983,78.32,8.01535E+12,6
107591010,GRUPPO NOTTOLINI,983,78.32,8.01535E+12,6
107591050,GRUPPO NOTTOLINI,983,107.72,8.01535E+12,6
107591120,GRUPPO NOTTOLINI,983,72.42,8.01535E+12,6
107591150,GRUPPO NOTTOLINI,983,72.42,8.01535E+12,6
107591210,GRUPPO NOTTOLINI,983,78.32,8.01535E+12,6
107591290,GRUPPO NOTTOLINI,983,113.42,8.01535E+12,6
107591390,GRUPPO NOTTOLINI,983,125.46,8.01535E+12,6
107A07200,BARRA DIAMANTATA 900 MM R,887,12.36,8.01535E+12,1
107A0720044,BARRA DIAMANTATA 900 MM N,887,12.36,8.01535E+12,1
107A0720045,BARRA DIAMANTATA 900 MM B,887,12.36,8.01535E+12,1
107A0720097,BARRA DIAMANTATA 900 MM G,887,12.36,8.01535E+12,1
107A07200C2,BARRA DIAMANTATA 900 MM ANODINOX,887,52.28,8.01535E+12,1
107A07200P1,BARRA DIAMANTATA 900 MM SS,887,12.36,8.01535E+12,1
107A07200S1,BARRA DIAMANTATA 900 MM AS,887,32.32,8.01535E+12,1
107A07220,BARRA DIAMANTATA 1200 MM R,887,16.51,8.01535E+12,1
107A0722000CF,BARRA DIAMANTATA 1200 MM R,887,14.85,8.01535E+12,6
107A0722044,BARRA DIAMANTATA 1200 MM N,887,16.51,8.01535E+12,1
107A0722045,BARRA DIAMANTATA 1200 MM B,887,16.51,8.01535E+12,1
107A0722097,BARRA DIAMANTATA 1200 MM G,887,16.51,8.01535E+12,1
107A0722097CF,BARRA DIAMANTATA 1200 MM G,887,14.85,8.01535E+12,6
107A07220C2,BARRA DIAMANTATA 1200 MM ANODINOX,887,83.15,8.01535E+12,1
107A07220P1,BARRA DIAMANTATA 1200 MM SS,887,16.51,8.01535E+12,1
107A07220S1,BARRA DIAMANTATA 1200 MM AS,887,49.85,8.01535E+12,1
107A07250,BARRA DIAMANTATA 1500 MM R,887,25.2,8.01535E+12,1
107A0725043,BARRA DIAMANTATA 1500 MM V,887,25.2,8.01535E+12,1
107A0725044,BARRA DIAMANTATA 1500 MM N,887,25.2,8.01535E+12,1
107A0725045,BARRA DIAMANTATA 1500 MM B,887,25.2,8.01535E+12,1
107A0725097,BARRA DIAMANTATA 1500 MM G,887,25.2,8.01535E+12,1
107A07250C2,BARRA DIAMANTATA 1500 MM ANODINOX,887,125.95,8.01535E+12,1
107A07250P1,BARRA DIAMANTATA 1500 MM SS,887,25.2,8.01535E+12,1
107A07250S1,BARRA DIAMANTATA 1500 MM AS,887,75.6,8.01535E+12,1
107A30400,CAVO ALIMENTAZIONE MOTORE CISA PER ALPHA 4M,898,35.8,8.01535E+12,1
107A30420,CAVO ALIMENTAZIONE MOTORE CISA PER ALPHA 10M,898,107.6,8.01535E+12,1
107A630A0,ASTA E CARTER COPRIASTA N,080A,28.79,8.01535E+12,1
107A630A000CF,ASTA E CARTER COPRIASTA N,080A,25.91,8.01535E+12,6
107A630A045,ASTA E CARTER COPRIASTA B,080A,28.79,8.01535E+12,1
107A630A097,ASTA E CARTER COPRIASTA G,080A,28.79,8.01535E+12,1
107A630A097CF,ASTA E CARTER COPRIASTA G,080A,25.91,8.01535E+12,6
107A630A0C2,ASTA E CARTER COPRIASTA PVD,080A,95.53,8.01535E+12,1
107A630A0P1,ASTA E CARTER COPRIASTA SS,080A,28.79,8.01535E+12,1
107A630A0S1,ASTA E CARTER COPRIASTA AS,080A,62.16,8.01535E+12,1
107A630C0,CAVO E CARTER COPRICAVO N,080A,28.79,8.01535E+12,1
107A630C000CF,CAVO E CARTER COPRICAVO N,080A,25.91,8.01535E+12,6
107A630C045,CAVO E CARTER COPRICAVO B,080A,28.79,8.01535E+12,1
107A630C097,CAVO E CARTER COPRICAVO G,080A,28.79,8.01535E+12,1
107A630C097CF,CAVO E CARTER COPRICAVO G,080A,25.91,8.01535E+12,6
107A630C0C2,CAVO E CARTER COPRICAVO PVD,080A,95.53,8.01535E+12,1
107A630C0P1,CAVO E CARTER COPRICAVO SS,080A,28.79,8.01535E+12,1
107A630C0S1,CAVO E CARTER COPRICAVO AS,080A,62.16,8.01535E+12,1
107A63260,1 PUNTO CHIUSURA LATERALE N,080A,48.47,8.01535E+12,1
107A63510,CHIUSURE LATERALI N,080A,85.81,8.01535E+12,1
107A635100000FR,CHIUSURE LATERALI - FR KIT COMPLETO ASTA N,080A,110.52,8.01535E+12,1
107A6351000CF,CHIUSURE LATERALI N,080A,66.47,8.01535E+12,6
107A6351045,CHIUSURE LATERALI B,080A,85.81,8.01535E+12,1
107A6351097,CHIUSURE LATERALI G,080A,85.81,8.01535E+12,1
107A635109700FR,CHIUSURE LATERALI - FR KIT COMPLETO ASTA G,080A,110.52,8.01535E+12,1
107A6351097CF,CHIUSURE LATERALI G,080A,66.47,8.01535E+12,6
107A63510C2,CHIUSURE LATERALI PVD,080A,286.78,8.01535E+12,1
107A63510P1,CHIUSURE LATERALI SS,080A,85.81,8.01535E+12,1
107A63510S1,CHIUSURE LATERALI AS,080A,186.3,8.01535E+12,1
107A635200000FR,Chiusure laterali - FR KIT COMPLETO CAVO N,080A,110.52,8.01535E+12,
107A63610,CHIUSURE ALTO/BASSO (A/B) N,080A,85.81,8.01535E+12,1
107A636100000FR,CHIUSURE ALTO/BASSO - FR KIT COMPLETO ASTA N,080A,110.52,8.01535E+12,1
107A6361000CF,CHIUSURE ALTO/BASSO (A/B) N,080A,66.47,8.01535E+12,6
107A6361045,CHIUSURE ALTO/BASSO (A/B) B,080A,85.81,8.01535E+12,1
107A6361097,CHIUSURE ALTO/BASSO (A/B) G,080A,85.81,8.01535E+12,1
107A636109700FR,CHIUSURE ALTO/BASSO - FR KIT COMPLETO ASTA G,080A,110.52,8.01535E+12,1
107A6361097CF,CHIUSURE ALTO/BASSO (A/B) G,080A,66.47,8.01535E+12,6
107A63610C2,CHIUSURE ALTO/BASSO (A/B) PVD,080A,286.78,8.01535E+12,1
107A63610C200FR,CHIUSURE ALTO/BASSO - FR KIT COMPLETO ASTA PVD,080A,300.51,8.01535E+12,1
107A63610P1,CHIUSURE ALTO/BASSO (A/B) SS,080A,85.81,8.01535E+12,1
107A63610S1,CHIUSURE ALTO/BASSO (A/B) AS,080A,186.3,8.01535E+12,1
107A636200000FR,Chiusure alto/basso - FR KIT COMPLETO CAVO N,080A,110.52,8.01535E+12,
107A64510,KIT PROLUNGA CAVO N,080K,34.17,8.01535E+12,1
107A6451045,KIT PROLUNGA CAVO B,080K,34.17,8.01535E+12,1
107A6451097,KIT PROLUNGA CAVO G,080K,34.17,8.01535E+12,1
107A64510C2,KIT PROLUNGA CAVO PVD,080K,88.21,8.01535E+12,1
107A64510P1,KIT PROLUNGA CAVO SS,080K,34.17,8.01535E+12,1
107A64510S1,KIT PROLUNGA CAVO AS,080K,72.73,8.01535E+12,1
107A64710,KIT PROLUNGA ASTA N,080K,34.17,8.01535E+12,1
107A6471045,KIT PROLUNGA ASTA B,080K,34.17,8.01535E+12,1
107A6471097,KIT PROLUNGA ASTA G,080K,34.17,8.01535E+12,1
107A64710C2,KIT PROLUNGA ASTA PVD,080K,88.21,8.01535E+12,1
107A64710P1,KIT PROLUNGA ASTA SS,080K,34.17,8.01535E+12,1
107A64710S1,KIT PROLUNGA ASTA AS,080K,72.73,8.01535E+12,1
107A64800,KIT COMANDO PORTE MAGGIORATE,080K,10.42,8.01535E+12,1
107A65500,FERMO A GIORNO TOUCH N,898,16.46,8.01535E+12,1
107A6550045,FERMO A GIORNO TOUCH B,898,16.46,8.01535E+12,1
107A6550097,FERMO A GIORNO TOUCH G,898,16.46,8.01535E+12,1
107A65500C2,FERMO A GIORNO TOUCH PVD,898,38.8,8.01535E+12,1
107A65500P1,FERMO A GIORNO TOUCH SS,898,16.46,8.01535E+12,1
107A65500S1,FERMO A GIORNO TOUCH AS,898,27.63,8.01535E+12,1
107A65510,FERMO A GIORNO PUSH N,898,16.46,8.01535E+12,1
107A6551045,FERMO A GIORNO PUSH B,898,16.46,8.01535E+12,1
107A6551097,FERMO A GIORNO PUSH G,898,16.46,8.01535E+12,1
107A65510C2,FERMO A GIORNO PUSH PVD,898,38.8,8.01535E+12,1
107A65510P1,FERMO A GIORNO PUSH SS,898,16.46,8.01535E+12,1
107A65510S1,FERMO A GIORNO PUSH AS,898,27.63,8.01535E+12,1
107A76610,PLACCA DI COPERTURA INFILARE INT.72 N,898,13.02,8.01535E+12,1
107A7661045,PLACCA DI COPERTURA INFILARE INT.72 B,898,13.02,8.01535E+12,1
107A7661097,PLACCA DI COPERTURA INFILARE INT.72 G,898,13.02,8.01535E+12,1
107A76610C2,PLACCA DI COPERTURA INFILARE INT.72 PVD,898,33.73,8.01535E+12,1
107A76610P1,PLACCA DI COPERTURA INFILARE INT.72 SS,898,13.02,8.01535E+12,1
107A76610S1,PLACCA DI COPERTURA INFILARE INT.72 AS,898,22.22,8.01535E+12,1
107A76620,PLACCA DI COPERTURA INFILARE INT.85 N,898,13.02,8.01535E+12,1
107A7662045,PLACCA DI COPERTURA INFILARE INT.85 B,898,13.02,8.01535E+12,1
107A7662097,PLACCA DI COPERTURA INFILARE INT.85 G,898,13.02,8.01535E+12,1
107A76620C2,PLACCA DI COPERTURA INFILARE INT.85 PVD,898,33.73,8.01535E+12,1
107A76630,PLACCA DI COPERTURA INFILARE INT.92 N,898,13.02,8.01535E+12,1
107A7663045,PLACCA DI COPERTURA INFILARE INT.92 B,898,13.02,8.01535E+12,1
107A7663097,PLACCA DI COPERTURA INFILARE INT.92 G,898,13.02,8.01535E+12,1
107A76630C2,PLACCA DI COPERTURA INFILARE INT.92 PVD,898,33.73,8.01535E+12,1
107A76630P1,PLACCA DI COPERTURA INFILARE INT.92 SS,898,13.02,8.01535E+12,1
107A76630S1,PLACCA DI COPERTURA INFILARE INT.92 AS,898,22.22,8.01535E+12,1
107A76660,PLACCA DI COPERTURA INFILARE CIECA INT.72 N,898,10.71,8.01535E+12,1
107A7666045,PLACCA DI COPERTURA INFILARE CIECA INT.72 B,898,10.71,8.01535E+12,1
107A7666097,PLACCA DI COPERTURA INFILARE CIECA INT.72 G,898,10.71,8.01535E+12,1
107A76660C2,PLACCA DI COPERTURA INFILARE CIECA INT.72 PVD,898,33.73,8.01535E+12,1
107A76660P1,PLACCA DI COPERTURA INFILARE CIECA INT.72 SS,898,10.71,8.01535E+12,1
107A76660S1,PLACCA DI COPERTURA INFILARE CIECA INT.72 AS,898,22.22,8.01535E+12,1
107A78350,POMOLO FISSO 3P CREMAGLIERA N,888,46.57,8.01535E+12,1
107A7835045,POMOLO FISSO 3P CREMAGLIERA B,888,46.57,8.01535E+12,1
107A7835097,POMOLO FISSO 3P CREMAGLIERA G,888,46.57,8.01535E+12,1
107A78350C2,POMOLO FISSO 3P CREMAGLIERA PVD,888,156.48,8.01535E+12,1
107A78350P1,POMOLO FISSO 3P CREMAGLIERA SS,888,46.57,8.01535E+12,1
107A78350S1,POMOLO FISSO 3P CREMAGLIERA AS,888,101.52,8.01535E+12,1
107A78360,MANIGLIA LEVA RIBASSATA N,888,55.25,8.01535E+12,1
107A7836097,MANIGLIA LEVA RIBASSATA G,888,55.25,8.01535E+12,1
107A78360C2,MANIGLIA LEVA RIBASSATA PVD,888,172.04,8.01535E+12,1
107A78380,MANIGLIA LEVA E CILINDRO N,888,55.25,8.01535E+12,1
107A7838000CF,MANIGLIA LEVA E CILINDRO N,888,49.72,8.01535E+12,6
107A7838000SH,MANIGLIA LEVA SENZA CILINDRO N,888,47.53,8.01535E+12,10
107A7838045,MANIGLIA LEVA E CILINDRO B,888,55.25,8.01535E+12,10
107A7838097,MANIGLIA LEVA E CILINDRO G,888,55.25,8.01535E+12,10
107A7838097CF,MANIGLIA LEVA E CILINDRO G,888,49.72,8.01535E+12,6
107A7838097SH,MANIGLIA LEVA SENZA CILINDRO G,888,47.53,8.01535E+12,10
107A78380C2,MANIGLIA LEVA E CILINDRO PVD,888,172.04,8.01535E+12,1
107A78380C2SH,MANIGLIA LEVA SENZA CILINDRO PVD,888,163.77,8.01535E+12,1
